timestamp,scenario_id,equipment_id,equipment_type,operating_state,is_anomaly,health_score,temperature,vibration,rpm,current,load,pressure,flow_rate,conveyor_speed,slip_rate,failure_type,anomaly_severity,simulation_step
2026-01-01 00:41:00,scenario_1_normal,BEARING-001,bearing,normal,False,100.0,39.399,1.865,1501.121,,,,,,,normal,0.0,41
2026-01-01 00:41:00,scenario_1_normal,CONVEYOR-001,conveyor,normal,False,100.0,43.038,1.424,,,43.965,,,1.79,1.709,normal,0.0,41
2026-01-01 00:41:00,scenario_1_normal,PUMP-001,pump,normal,False,100.0,46.42,1.778,,13.892,,4.952,121.782,,,normal,0.0,41
2026-01-01 00:42:00,scenario_1_normal,MOTOR-001,motor,normal,False,100.0,48.917,1.855,1500.181,18.067,53.429,,,,,normal,0.0,42
2026-01-01 00:42:00,scenario_1_normal,BEARING-001,bearing,normal,False,100.0,40.482,2.16,1497.03,,,,,,,normal,0.0,42
2026-01-01 00:42:00,scenario_1_normal,CONVEYOR-001,conveyor,normal,False,100.0,42.7,1.405,,,44.108,,,1.831,1.294,normal,0.0,42
2026-01-01 00:42:00,scenario_1_normal,PUMP-001,pump,normal,False,100.0,45.203,1.645,,13.997,,5.143,121.073,,,normal,0.0,42
2026-01-01 00:43:00,scenario_1_normal,MOTOR-001,motor,normal,False,100.0,48.362,1.697,1501.832,17.746,56.438,,,,,normal,0.0,43
2026-01-01 00:43:00,scenario_1_normal,BEARING-001,bearing,normal,False,100.0,40.587,2.067,1499.932,,,,,,,normal,0.0,43
2026-01-01 00:43:00,scenario_1_normal,CONVEYOR-001,conveyor,normal,False,100.0,42.35,1.562,,,45.153,,,1.83,1.557,normal,0.0,43
2026-01-01 00:43:00,scenario_1_normal,PUMP-001,pump,normal,False,100.0,46.069,1.716,,13.882,,5.025,118.263,,,normal,0.0,43
2026-01-01 00:44:00,scenario_1_normal,MOTOR-001,motor,normal,False,100.0,48.027,2.034,1477.66,18.48,56.032,,,,,normal,0.0,44
2026-01-01 00:44:00,scenario_1_normal,BEARING-001,bearing,normal,False,100.0,39.443,2.005,1531.17,,,,,,,normal,0.0,44
2026-01-01 00:44:00,scenario_1_normal,CONVEYOR-001,conveyor,normal,False,100.0,42.538,1.619,,,43.644,,,1.788,1.429,normal,0.0,44
2026-01-01 00:44:00,scenario_1_normal,PUMP-001,pump,normal,False,100.0,45.98,1.595,,14.014,,4.906,121.647,,,normal,0.0,44
2026-01-01 00:45:00,scenario_1_normal,MOTOR-001,motor,normal,False,100.0,48.205,2.065,1485.719,18.074,56.497,,,,,normal,0.0,45
2026-01-01 00:45:00,scenario_1_normal,BEARING-001,bearing,normal,False,100.0,39.448,1.98,1492.068,,,,,,,normal,0.0,45
2026-01-01 00:45:00,scenario_1_normal,CONVEYOR-001,conveyor,normal,False,100.0,43.675,1.476,,,45.391,,,1.776,1.538,normal,0.0,45
2026-01-01 00:45:00,scenario_1_normal,PUMP-001,pump,normal,False,100.0,45.065,1.79,,13.887,,5.01,119.581,,,normal,0.0,45
